title,category,authors,year,venue,ee,url
RiPPAS: A Ring-Based Privacy-Preserving Aggregation Scheme in Wireless Sensor Networks.,ROBOT;PRIVACY,Kejia Zhang 0001; Qilong Han; Zhipeng Cai 0001; Guisheng Yin,2017,sensors,https://doi.org/10.3390/s17020300,https://dblp.org/db/journals/sensors/sensors17.html#ZhangHCY17
SPS and DPS: Two New Grid-Based Source Location Privacy Protection Schemes in Wireless Sensor Networks.,ROBOT;PRIVACY,Qiuhua Wang; Jiacheng Zhan; Xiaoqin Ouyang; Yizhi Ren,2019,sensors,https://doi.org/10.3390/s19092074,https://dblp.org/db/journals/sensors/sensors19.html#WangZOR19
Data Collection Framework for Energy Efficient Privacy Preservation in Wireless Sensor Networks Having Many-to-Many Structures.,ROBOT;PRIVACY,Hayretdin Bahsi; Albert Levi,2010,sensors,https://doi.org/10.3390/s100908375,https://dblp.org/db/journals/sensors/sensors10.html#BahsiL10
eHAPAC: A Privacy-Supported Access Control Model for IP-Enabled Wireless Sensor Networks.,ROBOT;PRIVACY,Fagui Liu; Yangyu Tang; Liangming Wang,2019,sensors,https://doi.org/10.3390/s19071513,https://dblp.org/db/journals/sensors/sensors19.html#LiuTW19
Privacy-Preserving Sensor-Based Continuous Authentication and User Profiling: A Review.,ROBOT;PRIVACY,Luis Hern; Jos; Lorena Gonz; Luis Hern,2021,sensors,https://doi.org/10.3390/s21010092,https://dblp.org/db/journals/sensors/sensors21.html#Hernandez-Alvarez21
PrivShieldROS: An Extended Robot Operating System Integrating Ethereum and Interplanetary File System for Enhanced Sensor Data Privacy.,ROBOT;ROBOT;PRIVACY,Tianhao Wang; Ke Chen; Zhaohua Zheng; Jiahao Guo; Xiying Zhao; Shenhui Zhang,2024,sensors,https://doi.org/10.3390/s24103241,https://dblp.org/db/journals/sensors/sensors24.html#WangCZGZZ24
Security and Privacy in Wireless Sensor Networks: Advances and Challenges.,ROBOT;PRIVACY,Cheng-Chi Lee,2020,sensors,https://doi.org/10.3390/s20030744,https://dblp.org/db/journals/sensors/sensors20.html#Lee20
"Security, Privacy, and Trustworthiness of Sensor Networks and Internet of Things.",ROBOT;PRIVACY,Sokratis K. Katsikas; Vasileios Gkioulos,2020,sensors,https://doi.org/10.3390/s20143846,https://dblp.org/db/journals/sensors/sensors20.html#KatsikasG20
Achieving Network Level Privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Riaz Ahmed Shaikh 0001; Hassan Jameel Asghar; Brian J. d'Auriol; Heejo Lee; Sungyoung Lee 0001; Young Jae Song,2010,sensors,https://doi.org/10.3390/s100301447,https://dblp.org/db/journals/sensors/sensors10.html#ShaikhJdLLS10
Location Privacy Protection in Distributed IoT Environments Based on Dynamic Sensor Node Clustering.,ROBOT;PRIVACY,Konstantinos Dimitriou; Ioanna Roussaki,2019,sensors,https://doi.org/10.3390/s19133022,https://dblp.org/db/journals/sensors/sensors19.html#DimitriouR19
An Extended Review Concerning the Relevance of Deep Learning and Privacy Techniques for Data-Driven Soft Sensors.,ROBOT;PRIVACY,Razvan Bocu; Dorin Bocu; Maksim Iavich,2023,sensors,https://doi.org/10.3390/s23010294,https://dblp.org/db/journals/sensors/sensors23.html#BocuBI23
"A Survey on Heterogeneity Taxonomy, Security and Privacy Preservation in the Integration of IoT, Wireless Sensor Networks and Federated Learning.",ROBOT;PRIVACY,Tesfahunegn Minwuyelet Mengistu; Taewoon Kim 0001; Jenn-Wei Lin,2024,sensors,https://doi.org/10.3390/s24030968,https://dblp.org/db/journals/sensors/sensors24.html#MengistuKL24
All-Direction Random Routing for Source-Location Privacy Protecting against Parasitic Sensor Networks.,ROBOT;PRIVACY,Na Wang 0003; Jiwen Zeng,2017,sensors,https://doi.org/10.3390/s17030614,https://dblp.org/db/journals/sensors/sensors17.html#WangZ17a
Node Location Privacy Protection Based on Differentially Private Grids in Industrial Wireless Sensor Networks.,ROBOT;PRIVACY,Jun Wang 0027; Rongbo Zhu; Shubo Liu; Zhaohui Cai,2018,sensors,https://doi.org/10.3390/s18020410,https://dblp.org/db/journals/sensors/sensors18.html#WangZLC18
An IoT-Based Anonymous Function for Security and Privacy in Healthcare Sensor Networks.,ROBOT;PRIVACY,XiaoChun Yin; Zengguang Liu; Bruce Ndibanje; Lewis Nkenyereye; S. M. Riazul Islam,2019,sensors,https://doi.org/10.3390/s19143146,https://dblp.org/db/journals/sensors/sensors19.html#YinLNNI19
IoT-Based Multi-Sensor Healthcare Architectures and a Lightweight-Based Privacy Scheme.,ROBOT;PRIVACY,Vassileios Aivaliotis; Kyriaki Tsantikidou; Nicolas Sklavos 0001,2022,sensors,https://doi.org/10.3390/s22114269,https://dblp.org/db/journals/sensors/sensors22.html#AivaliotisTS22
Public Auditing with Privacy Protection in a Multi-User Model of Cloud-Assisted Body Sensor Networks.,ROBOT;PRIVACY,Song Li; Jie Cui 0004; Hong Zhong 0001; Lu Liu 0001,2017,sensors,https://doi.org/10.3390/s17051032,https://dblp.org/db/journals/sensors/sensors17.html#LiCZL17
Achieving Source Location Privacy Protection in Monitoring Wireless Sensor Networks through Proxy Node Routing.,ROBOT;PRIVACY,Lilian Charles Mutalemwa; Seokjoo Shin,2019,sensors,https://doi.org/10.3390/s19051037,https://dblp.org/db/journals/sensors/sensors19.html#MutalemwaS19
Privacy-Preserved Fall Detection Method with Three-Dimensional Convolutional Neural Network Using Low-Resolution Infrared Array Sensor.,ROBOT;PRIVACY,Shigeyuki Tateno; Fanxing Meng; Renzhong Qian; Yuriko Hachiya,2020,sensors,https://doi.org/10.3390/s20205957,https://dblp.org/db/journals/sensors/sensors20.html#TatenoMQH20
Focal-Plane Sensing-Processing: A Power-Efficient Approach for the Implementation of Privacy-Aware Networked Visual Sensors.,ROBOT;PRIVACY,Jorge Fern; Ricardo Carmona-Gal; Roc; Richard P. Kleihorst; Wilfried Philips,2014,sensors,https://doi.org/10.3390/s140815203,https://dblp.org/db/journals/sensors/sensors14.html#Fernandez-Berni14
Tactile Routing for Location Privacy Preservation in Wireless Sensor Networks: A Game Theoretic Approach.,ROBOT;PRIVACY,Mujahid N. Syed; Uthman Baroudi,2022,sensors,https://doi.org/10.3390/s22197334,https://dblp.org/db/journals/sensors/sensors22.html#SyedB22
A Privacy-Preserving Desk Sensor for Monitoring Healthy Movement Breaks in Smart Office Environments with the Internet of Things.,ROBOT;PRIVACY,Ananda Maiti; Anjia Ye; Matthew Schmidt; Scott J. Pedersen,2023,sensors,https://doi.org/10.3390/s23042229,https://dblp.org/db/journals/sensors/sensors23.html#MaitiYSP23
A Survey on Security and Privacy in Emerging Sensor Networks: From Viewpoint of Close-Loop.,ROBOT;PRIVACY,Lifu Zhang; Heng Zhang 0001,2016,sensors,https://doi.org/10.3390/s16040443,https://dblp.org/db/journals/sensors/sensors16.html#ZhangZ16
An Identity-Based Anti-Quantum Privacy-Preserving Blind Authentication in Wireless Sensor Networks.,ROBOT;PRIVACY,Hongfei Zhu; Yu-an Tan 0001; Liehuang Zhu; Xianmin Wang; Quanxin Zhang 0001; Yuanzhang Li 0001,2018,sensors,https://doi.org/10.3390/s18051663,https://dblp.org/db/journals/sensors/sensors18.html#ZhuTZWZL18
An Enhanced Source Location Privacy based on Data Dissemination in Wireless Sensor Networks (DeLP).,ROBOT;PRIVACY,Naveed Jan; Ali H. Al-Bayatti; Nasser Alalwan; Ahmed Ibrahim Alzahrani 0001,2019,sensors,https://doi.org/10.3390/s19092050,https://dblp.org/db/journals/sensors/sensors19.html#JanAAA19
Efficient Privacy-Preserving Data Sharing for Fog-Assisted Vehicular Sensor Networks.,ROBOT;PRIVACY,Yang Ming 0001; Xiaopeng Yu 0003,2020,sensors,https://doi.org/10.3390/s20020514,https://dblp.org/db/journals/sensors/sensors20.html#MingY20
Cryptanalysis and Improvement of a Privacy-Preserving Three-Factor Authentication Protocol for Wireless Sensor Networks.,ROBOT;PRIVACY,Km. Renuka; Sachin Kumar 0002; Saru Kumari; Chien-Ming Chen 0001,2019,sensors,https://doi.org/10.3390/s19214625,https://dblp.org/db/journals/sensors/sensors19.html#RenukaKKC19
Privacy-Preserving Data Aggregation in Two-Tiered Wireless Sensor Networks with Mobile Nodes.,ROBOT;PRIVACY,Yonglei Yao; Jingfa Liu; Neal N. Xiong,2014,sensors,https://doi.org/10.3390/s141121174,https://dblp.org/db/journals/sensors/sensors14.html#YaoLX14
Privacy-Preserved Behavior Analysis and Fall Detection by an Infrared Ceiling Sensor Network.,ROBOT;PRIVACY,Shuai Tao; Mineichi Kudo; Hidetoshi Nonaka,2012,sensors,https://doi.org/10.3390/s121216920,https://dblp.org/db/journals/sensors/sensors12.html#TaoKN12
Secure and Privacy-Preserving Body Sensor Data Collection and Query Scheme.,ROBOT;PRIVACY,Hui Zhu 0001; Lijuan Gao; Hui Li 0006,2016,sensors,https://doi.org/10.3390/s16020179,https://dblp.org/db/journals/sensors/sensors16.html#ZhuG016
Generating Synthetic Health Sensor Data for Privacy-Preserving Wearable Stress Detection.,ROBOT;PRIVACY,Lucas Lange; Nils Wenzlitschke; Erhard Rahm,2024,sensors,https://doi.org/10.3390/s24103052,https://dblp.org/db/journals/sensors/sensors24.html#LangeWR24
Routing for enhancing source-location privacy in wireless sensor networks of multiple assets.,ROBOT;PRIVACY,Yeonghwan Tscha,2009,jcn,https://doi.org/10.1109/JCN.2009.6388412,https://dblp.org/db/journals/jcn/jcn11.html#Tscha09
Data Fusion and Processing Technology of Wireless Sensor Network for Privacy Protection.,ROBOT;PRIVACY,Lusheng Shi; Kai Li; Huibo Zhu,2023,jam,https://doi.org/10.1155/2023/1046050,https://dblp.org/db/journals/jam/jam2023.html#ShiLZ23
Privacy-Preserving Distributed Estimation Over Sensor Networks With Multistrategy Injection Attacks: A Chaotic Encryption Scheme.,ROBOT;PRIVACY,Lijuan Zha; Jinzhao Miao; Jinliang Liu 0001; Engang Tian; Chen Peng 0001,2025,tsmc,https://doi.org/10.1109/TSMC.2025.3560404,https://dblp.org/db/journals/tsmc/tsmc55.html#ZhaMLTP25
Privacy beyond Data: Assessment and Mitigation of Privacy Risks in Robotic Technology for Elderly Care.,ROBOT;ROBOT;PRIVACY,Reinhard Grabler; Sabine Theresia Koeszegi,2025,thri,https://doi.org/10.1145/3689216,https://dblp.org/db/journals/thri/thri14.html#GrablerK25
Swarm Robotic Flocking With Aggregation Ability Privacy.,ROBOT;ROBOT;PRIVACY,Shuai Zhang 0024; Yunke Huang; Weizi Li; Jia Pan 0001,2025,tase,https://doi.org/10.1109/TASE.2025.3526141,https://dblp.org/db/journals/tase/tase22.html#ZhangHLP25
Privacy-preserving heterogeneous multi-modal sensor data fusion via federated learning for smart healthcare.,ROBOT;PRIVACY,Jing Wang 0113; Mohammad Tabrez Quasim; Bo Yi,2025,inffus,https://doi.org/10.1016/j.inffus.2025.103084,https://dblp.org/db/journals/inffus/inffus120.html#WangQY25
Privacy-Preserving Multimedia Big Data Aggregation in Large-Scale Wireless Sensor Networks.,ROBOT;PRIVACY,Dapeng Wu 0002; Boran Yang; Honggang Wang 0001; Chonggang Wang; Ruyan Wang,2016,tomccap,https://doi.org/10.1145/2978570,https://dblp.org/db/journals/tomccap/tomccap12.html#0002YWWW16
Federated Learning Using Multi-Modal Sensors with Heterogeneous Privacy Sensitivity Levels.,ROBOT;PRIVACY,Chih-Fan Hsu; Yi-Chen Li 0005; Chung-Chi Tsai; Jian-Kai Wang; Cheng-Hsin Hsu,2024,tomccap,https://doi.org/10.1145/3686801,https://dblp.org/db/journals/tomccap/tomccap20.html#HsuLTWH24
Privacy Aware Monitoring of Mobile Users in Sensor Networks Environment.,ROBOT;PRIVACY,B. N. Jagdale 0001; Jagdish W. Bakal,2019,ijim,https://doi.org/10.3991/ijim.v13i02.10023,https://dblp.org/db/journals/ijim/ijim13.html#JagdaleB19
Privacy-Preserving Self-Helped Medical Diagnosis Scheme Based on Secure Two-Party Computation in Wireless Sensor Networks.,ROBOT;PRIVACY,Yi Sun 0006; Qiaoyan Wen; Yudong Zhang 0001; Wenmin Li 0001,2014,cmmm,https://doi.org/10.1155/2014/214841,https://dblp.org/db/journals/cmmm/cmmm2014.html#SunWZL14
Efficient aggregation technique for data privacy in wireless sensor networks.,ROBOT;PRIVACY,Manjula Raja; Raja Datta,2018,iet-net,https://doi.org/10.1049/iet-net.2017.0104,https://dblp.org/db/journals/iet-net/iet-net7.html#RajaD18
BLE-based sensors for privacy-enabled contagious disease monitoring with zero trust architecture.,ROBOT;PRIVACY,Akshay Madan; David Tipper; Balaji Palanisamy; Mai Abdelhakim; Prashant Krishnamurthy; Vinay Chamola,2025,adhoc,https://doi.org/10.1016/j.adhoc.2024.103693,https://dblp.org/db/journals/adhoc/adhoc167.html#MadanTPAKC25
Secure and privacy-preserving intrusion detection in wireless sensor networks: Federated learning with SCNN-Bi-LSTM for enhanced reliability.,ROBOT;PRIVACY,Syed Muhammad Salman Bukhari; Muhammad Hamza Zafar; Mohamad Abou Houran; Syed Kumayl Raza Moosavi; Majad Mansoor; Muhammad Muaaz; Filippo Sanfilippo,2024,adhoc,https://doi.org/10.1016/j.adhoc.2024.103407,https://dblp.org/db/journals/adhoc/adhoc155.html#BukhariZHMMMS24
Editorial for special issue on privacy and security in wireless sensorand ad hoc networks.,ROBOT;PRIVACY,Wensheng Zhang 0001; Sencun Zhu; Guohong Cao,2009,adhoc,https://doi.org/10.1016/j.adhoc.2009.05.001,https://dblp.org/db/journals/adhoc/adhoc7.html#ZhangZC09a
Privacy preservation in wireless sensor networks: A state-of-the-art survey.,ROBOT;PRIVACY,Na Li 0008; Nan Zhang 0004; Sajal K. Das 0001; Bhavani Thuraisingham,2009,adhoc,https://doi.org/10.1016/j.adhoc.2009.04.009,https://dblp.org/db/journals/adhoc/adhoc7.html#LiZDT09
"Let us make robots ""Think in child!"": How children conceptualize fairness, inclusion, and privacy with social robots.",ROBOT;PRIVACY,Leigh Levinson; Vicky Charisi; Chris Zotos; Randy Gomez; Selma Sabanovic,2025,ijcci,https://doi.org/10.1016/j.ijcci.2024.100706,https://dblp.org/db/journals/ijcci/ijcci43.html#LevinsonCZGS25
Privacy-preserving cloud-based billing with lightweight homomorphic encryption for sensor-enabled smart grid infrastructure.,ROBOT;PRIVACY,Abdulatif Alabdulatif; Heshan Kumarage; Ibrahim Khalil 0001; Mohammed Atiquzzaman; Xun Yi,2017,iet-wss,https://doi.org/10.1049/iet-wss.2017.0061,https://dblp.org/db/journals/iet-wss/iet-wss7.html#AlabdulatifKKAY17
Security and Privacy in Ubiquitous Sensor Networks.,ROBOT;PRIVACY,Alfredo J. Perez; Sherali Zeadally; Nafa,2018,jips,https://doi.org/10.3745/JIPS.03.0094,https://dblp.org/db/journals/jips/jips14.html#PerezZJ18
"Privacy-Preserving, Energy-Saving Data Aggregation Scheme in Wireless Sensor Networks.",ROBOT;PRIVACY,Liming Zhou; Yingzi Shan,2020,jips,https://doi.org/10.3745/JIPS.03.0131,https://dblp.org/db/journals/jips/jips16.html#ZhouS20
Data Privacy Protection Algorithm Based on Redundant Slice Technology in Wireless Sensor Networks.,ROBOT;PRIVACY,Peng Li 0011; Chao Xu; He Xu,2021,ijisp,https://doi.org/10.4018/IJISP.20210101.oa1,https://dblp.org/db/journals/ijisp/ijisp15.html#LiXX21
Applied Cryptography for Security and Privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Dulal C. Kar; Hung L. Ngo; Geetha Sanapala,2009,ijisp,https://doi.org/10.4018/jisp.2009100702,https://dblp.org/db/journals/ijisp/ijisp3.html#KarNS09
Query privacy in wireless sensor networks.,ROBOT;PRIVACY,Bogdan Carbunar; Yang Yu 0009; Weidong Shi; Michael Pearce; Venu Vasudevan,2010,tosn,https://doi.org/10.1145/1689239.1689244,https://dblp.org/db/journals/tosn/tosn6.html#CarbunarYSPV10
E-TPE: Efficient Thumbnail-Preserving Encryption for Privacy Protection in Visual Sensor Networks.,ROBOT;PRIVACY,Ruoyu Zhao; Yushu Zhang 0001; Wenying Wen; Rushi Lan; Yong Xiang 0001,2024,tosn,https://doi.org/10.1145/3592611,https://dblp.org/db/journals/tosn/tosn20.html#ZhaoZWLX24
Temporal privacy in wireless sensor networks: Theory and practice.,ROBOT;PRIVACY,Pandurang Kamat; Wenyuan Xu 0001; Wade Trappe; Yanyong Zhang,2009,tosn,https://doi.org/10.1145/1614379.1614380,https://dblp.org/db/journals/tosn/tosn5.html#KamatXTZ09
Privacy-Enhanced Cooperative Storage Scheme for Contact-Free Sensory Data in AIoT with Efficient Synchronization.,ROBOT;PRIVACY,Yaxin Mei; Wenhua Wang 0003; Yuzhu Liang; Qin Liu 0001; Shuhong Chen; Tian Wang 0001,2024,tosn,https://doi.org/10.1145/3617998,https://dblp.org/db/journals/tosn/tosn20.html#MeiWLLCW24
Sensor node source privacy and packet recovery under eavesdropping and node compromise attacks.,ROBOT;PRIVACY,Kanthakumar Pongaliur; Li Xiao 0001,2013,tosn,https://doi.org/10.1145/2489253.2489267,https://dblp.org/db/journals/tosn/tosn9.html#PongaliurX13
A security framework for privacy-preserving data aggregation in wireless sensor networks.,ROBOT;PRIVACY,Aldar C.-F. Chan; Claude Castelluccia,2011,tosn,https://doi.org/10.1145/1921621.1921623,https://dblp.org/db/journals/tosn/tosn7.html#ChanC11
SeRaNDiP: Leveraging Inherent Sensor Random Noise for Differential Privacy Preservation in Wearable Community Sensing Applications.,ROBOT;PRIVACY,Ayanga Imesha Kumari Kalupahana; Ananta Narayanan Balaji; Xiaokui Xiao; Li-Shiuan Peh,2023,imwut,https://doi.org/10.1145/3596252,https://dblp.org/db/journals/imwut/imwut7.html#KalupahanaBXP23
VAX: Using Existing Video and Audio-based Activity Recognition Models to Bootstrap Privacy-Sensitive Sensors.,ROBOT;PRIVACY,Prasoon Patidar; Mayank Goel; Yuvraj Agarwal,2023,imwut,https://doi.org/10.1145/3610907,https://dblp.org/db/journals/imwut/imwut7.html#PatidarGA23
Privacy in wireless sensor networks using ring signature.,ROBOT;PRIVACY,Ashmita Debnath; Pradheepkumar Singaravelu; Shekhar Verma,2014,jksucis,https://doi.org/10.1016/j.jksuci.2013.12.006,https://dblp.org/db/journals/jksucis/jksucis26.html#DebnathSV14
A key management scheme realising location privacy protection for heterogeneous wireless sensor networks.,ROBOT;PRIVACY,Erdong Yuan; Liejun Wang,2020,ijsnet,https://doi.org/10.1504/IJSNET.2020.104461,https://dblp.org/db/journals/ijsnet/ijsnet32.html#YuanW20
Research of privacy-preserving data aggregation algorithm for wireless sensor network.,ROBOT;PRIVACY,Lei Yang; Jue Wu; Feng Liu; Lingxi Peng,2014,ijsnet,https://doi.org/10.1504/IJSNET.2014.065783,https://dblp.org/db/journals/ijsnet/ijsnet16.html#YangWLP14
PPSSDHE: privacy preservation in smartphone sensors data using ElGamal homomorphic encryption.,ROBOT;PRIVACY,S. Manimaran; Uma Priya D,2024,ijsnet,https://doi.org/10.1504/IJSNET.2024.142718,https://dblp.org/db/journals/ijsnet/ijsnet46.html#ManimaranD24
Enhance Security and Privacy in VANET Based Sensor Monitoring and Emergency Services.,ROBOT;PRIVACY,R. M. Rajeswari; S. Rajesh,2024,cas,https://doi.org/10.1080/01969722.2023.2177801,https://dblp.org/db/journals/cas/cas55.html#RajeswariR24
Research on wireless sensor privacy data measurement and classification model based on IoT technology.,ROBOT;PRIVACY,Jianye Wang; Chunsheng Zhuang; Xin Liu; Shunli Wu; Ding Wang; Haoping An,2023,ijict,https://doi.org/10.1504/IJICT.2021.10039049,https://dblp.org/db/journals/ijict/ijict22.html#WangZLWWA23
Olympus: Sensor Privacy through Utility Aware Obfuscation.,ROBOT;PRIVACY,Nisarg Raval; Ashwin Machanavajjhala; Jerry Pan,2019,popets,https://doi.org/10.2478/popets-2019-0002,https://dblp.org/db/journals/popets/popets2019.html#RavalMP19
Visual privacy behaviour recognition for social robots based on an improved generative adversarial network.,ROBOT;PRIVACY,Guanci Yang; Jiacheng Lin; Zhidong Su; Yang Li 0046,2024,iet-cvi,https://doi.org/10.1049/cvi2.12231,https://dblp.org/db/journals/iet-cvi/iet-cvi18.html#YangLSL24
A secure channel code-based scheme for privacy preserving data aggregation in wireless sensor networks.,ROBOT;PRIVACY,V. S. Lakshmi; P. P. Deepthi,2019,ijcomsys,https://doi.org/10.1002/dac.3832,https://dblp.org/db/journals/ijcomsys/ijcomsys32.html#LakshmiD19
BSLPSDN: Base station location privacy via software-defined networking (SDN) in wireless sensor networks.,ROBOT;PRIVACY,Yawar Abbas Bangash; Waseem Iqbal 0001; Saddaf Rubab; Abdul Waheed Khan; Waqas Aman,2023,ijcomsys,https://doi.org/10.1002/dac.5601,https://dblp.org/db/journals/ijcomsys/ijcomsys36.html#BangashIRKA23
High energy-efficient and privacy-preserving secure data aggregation for wireless sensor networks.,ROBOT;PRIVACY,Chen-Xu Liu; Yun Liu 0001; Zhen-Jiang Zhang; Zi-Yao Cheng,2013,ijcomsys,https://doi.org/10.1002/dac.2412,https://dblp.org/db/journals/ijcomsys/ijcomsys26.html#LiuLZC13
